,pm2d5(μg/m3),pm10(μg/m3),co(mg/m3),so2(μg/m3),no2(μg/m3),o3(μg/m3),voc(ppm),温度(℃),湿度(%),风向,风速(10m/s)
2025/2/14 12:53,69,72,1.46,15.2,58.8,82,0.669,29.8,26.7,,
2025/2/14 12:53,75,76,1.47,14.6,54,83.1,0.669,29.9,26.7,,
2025/2/14 12:53,77,78,1.43,14.5,63.5,75.6,0.669,29.9,26.7,,
2025/2/14 12:53,81,83,1.39,14.5,61.4,81,0.669,29.9,26.6,,
2025/2/14 12:53,89,91,1.43,14.5,58.8,85.9,0.669,29.9,26.6,,
2025/2/14 12:53,93,94,1.43,14.4,62.7,84.7,0.669,29.9,26.5,,
2025/2/14 12:53,97,99,1.43,15.1,57.4,86.6,0.669,29.9,26.5,,
2025/2/14 12:53,98,100,1.4,14.7,46.9,94,0.669,29.9,26.4,,
2025/2/14 12:53,92,94,1.42,14.6,68.1,89.3,0.669,29.9,26.4,,
2025/2/14 12:53,85,86,1.41,14.6,71.8,78.5,0.669,29.9,26.4,,
2025/2/14 12:53,76,78,1.46,15.4,71,78.2,0.669,29.9,26.4,,
2025/2/14 12:53,65,69,1.5,15.4,68.9,86.4,0.669,29.9,26.4,,
2025/2/14 12:53,64,71,1.51,15.5,73.4,74.1,0.669,29.9,26.4,,
2025/2/14 12:53,60,68,1.5,15.5,64.6,75.5,0.669,29.9,26.4,,
2025/2/14 12:53,57,64,1.45,15.2,62.9,80.8,0.669,29.9,26.4,,
2025/2/14 12:53,53,62,1.5,15.3,69.1,78.7,0.669,29.9,26.4,,
2025/2/14 12:53,51,61,1.46,15,65.4,76.9,0.669,29.9,26.4,,
2025/2/14 12:53,48,58,1.46,15.1,67.4,72.3,0.669,29.9,26.4,,
2025/2/14 12:54,46,56,1.4,14.3,67.7,74.8,0.666,30,26.4,,
2025/2/14 12:54,48,58,1.46,14.9,59.5,81.7,0.668,30,26.4,,
2025/2/14 12:54,48,58,1.54,15.9,60.2,81.8,0.669,30,26.4,,
2025/2/14 12:54,47,58,1.5,15.5,64.6,78.7,0.669,30,26.4,,
2025/2/14 12:54,49,59,1.42,14.8,63.2,83.1,0.669,30,26.4,,
2025/2/14 12:54,53,63,1.42,14.7,64.3,80.9,0.669,30,26.3,,
2025/2/14 12:54,54,64,1.47,15,58,84.6,0.669,30,26.3,,
2025/2/14 12:54,56,64,1.47,15.2,55.7,87.1,0.669,30,26.3,,
2025/2/14 12:54,54,63,1.43,14.7,62.5,80.8,0.669,30,26.3,,
2025/2/14 12:54,56,64,1.5,15.2,67.4,77.2,0.669,30,26.3,,
2025/2/14 12:54,54,64,1.53,15.4,58.8,83.6,0.666,30,26.3,,
2025/2/14 12:54,54,65,1.5,15.2,63.5,77.8,0.668,30,26.3,,
2025/2/14 12:54,55,65,1.52,15.4,66.8,80.6,0.669,30,26.3,,
2025/2/14 12:54,56,66,1.53,15.5,60.8,79.3,0.669,30,26.3,,
2025/2/14 12:54,56,66,1.51,15.3,60,77.6,0.669,30,26.2,,
2025/2/14 12:54,57,67,1.49,15,64,79,0.669,30,26.2,,
2025/2/14 12:54,58,67,1.46,14.6,60.2,80.8,0.669,30,26.3,,
2025/2/14 12:54,59,67,1.5,14.8,62.1,75,0.669,30,26.2,,
2025/2/14 12:54,61,68,1.56,15.5,65.4,73.1,0.669,30,26.2,,
2025/2/14 12:54,63,68,1.53,15.1,69.2,72.7,0.666,30,26.2,,
2025/2/14 12:55,72,74,1.53,15.1,68.9,74,0.669,30,26.2,,
2025/2/14 12:55,81,83,1.53,15.4,65.5,80.9,0.669,30.1,26.2,,
2025/2/14 12:55,88,91,1.53,15.3,62.2,77.9,0.669,30.1,26.1,,
2025/2/14 12:55,94,97,1.51,15.1,67.5,76.7,0.669,30.1,26.1,,
2025/2/14 12:55,93,98,1.54,15.1,69.7,74.3,0.669,30.1,26.1,,
2025/2/14 12:55,97,102,1.59,15.8,64.9,78.9,0.669,30,26.1,,
2025/2/14 12:55,108,113,1.6,16.1,68.8,81.1,0.669,30.1,26,,
2025/2/14 12:55,116,119,1.6,15.9,72.5,77.2,0.669,30.1,26,,
2025/2/14 12:55,118,121,1.6,15.9,66,81.8,0.669,30.1,26,,
2025/2/14 12:55,119,123,1.6,15.8,66.2,83.6,0.669,30.1,26,,
2025/2/14 12:55,116,120,1.56,15.3,73.7,78.8,0.669,30.1,26,,
2025/2/14 12:55,114,119,1.56,15.6,72.7,77.1,0.666,30.1,25.9,,
2025/2/14 12:55,114,119,1.63,16.1,69,83.9,0.666,30.1,25.9,,
2025/2/14 12:55,110,116,1.65,15.6,67.2,84.7,0.666,30.1,25.9,,
2025/2/14 12:55,109,114,1.62,16,66.5,87.6,0.666,30.1,25.9,,
2025/2/14 12:55,106,110,1.62,16.1,67.8,80,0.666,30.1,25.9,,
2025/2/14 12:55,94,96,1.61,16,62.6,83.2,0.666,30.1,25.9,,
2025/2/14 12:55,90,91,1.57,15.6,62.8,82.6,0.666,30.1,25.8,,
2025/2/14 12:55,85,86,1.59,15.5,66.9,78.9,0.666,30.1,25.9,,
2025/2/14 12:55,83,84,1.65,15.7,66.3,79.6,0.666,30.1,25.8,,
2025/2/14 12:56,84,85,1.56,15.1,64.7,79.5,0.666,30.1,25.8,,
2025/2/14 12:56,82,84,1.66,15.9,69.2,76.8,0.666,30.1,25.8,,
2025/2/14 12:56,81,83,1.53,15.4,67.3,85.3,0.666,30.1,25.8,,
2025/2/14 12:56,78,79,1.53,15.7,64.6,79.8,0.666,30.1,25.8,,
2025/2/14 12:56,73,75,1.55,15.8,64,83.9,0.666,30.1,25.8,,
2025/2/14 12:56,70,73,1.52,15.2,56.6,90.1,0.666,30.1,25.8,,
2025/2/14 12:56,69,72,1.56,15.7,57.7,83.6,0.666,30.1,25.8,,
2025/2/14 12:56,71,74,1.62,16.4,57.7,85.4,0.666,30.1,25.8,,
2025/2/14 12:56,71,74,1.64,16.2,55.3,88.9,0.666,30.1,25.8,,
2025/2/14 12:56,67,71,1.59,15.4,55.8,86.7,0.666,30.1,25.8,,
2025/2/14 12:56,65,70,1.56,15.4,56.7,86.2,0.666,30.1,25.8,,
2025/2/14 12:56,62,68,1.63,16.1,57,82.3,0.666,30.1,25.8,,
2025/2/14 12:56,60,66,1.63,15.2,57.3,79.2,0.666,30.1,25.8,,
2025/2/14 12:56,62,68,1.49,15.2,54,85.8,0.666,30.2,25.8,,
2025/2/14 12:56,61,67,1.49,15.4,58.6,80.8,0.666,30.1,25.8,,
2025/2/14 12:56,60,67,1.54,15.1,57.1,80.3,0.666,30.2,25.8,,
2025/2/14 12:56,60,68,1.52,15,61.4,81,0.666,30.2,25.8,,
2025/2/14 12:56,60,67,1.52,15,59.1,82.2,0.666,30.2,25.8,,
2025/2/14 12:56,59,66,1.56,14.8,61.8,78.3,0.667,30.2,25.8,,
2025/2/14 12:56,58,65,1.55,14.6,60.8,79.8,0.668,30.2,25.9,,
2025/2/14 12:57,56,65,1.55,14.8,57.6,82.9,0.666,30.2,25.8,,
2025/2/14 12:57,54,64,1.6,15.8,57.7,81.7,0.666,30.2,25.8,,
2025/2/14 12:57,52,62,1.63,15.9,63.4,77,0.666,30.2,25.8,,
2025/2/14 12:57,50,61,1.56,15.9,62.3,80.7,0.669,30.2,25.8,,
2025/2/14 12:57,49,60,1.53,15.3,54.2,90.6,0.669,30.2,25.8,,
2025/2/14 12:57,48,59,1.55,15.9,59.8,83.2,0.669,30.2,25.9,,
2025/2/14 12:57,48,60,1.56,15.4,58.3,80.5,0.667,30.2,25.8,,
2025/2/14 12:57,49,60,1.58,15.3,61.3,82.5,0.667,30.2,25.8,,
2025/2/14 12:57,50,61,1.58,15.4,54.4,86.3,0.669,30.2,25.9,,
2025/2/14 12:57,50,61,1.55,15.4,55.8,83.4,0.669,30.2,25.9,,
2025/2/14 12:57,52,63,1.54,15.3,57.6,79.1,0.669,30.2,25.9,,
2025/2/14 12:57,52,63,1.56,15.1,57,79.3,0.669,30.2,25.9,,
2025/2/14 12:57,52,62,1.56,15.1,58,83.5,0.669,30.2,26,,
2025/2/14 12:57,53,62,1.56,15.8,57.7,85,0.669,30.2,26,,
2025/2/14 12:57,51,61,1.53,15.2,51.4,88.1,0.669,30.2,26,,
2025/2/14 12:57,52,63,1.53,15,51.8,79.6,0.669,30.2,26,,
2025/2/14 12:57,49,61,1.53,15.4,59.7,80.2,0.669,30.2,25.9,,
2025/2/14 12:57,48,61,1.53,14.9,55.6,77.1,0.669,30.2,25.9,,
2025/2/14 12:57,49,61,1.56,15.2,48.1,83.9,0.669,30.2,26,,
2025/2/14 12:57,50,61,1.62,16.1,52.8,84.1,0.67,30.2,26,,
2025/2/14 12:58,50,62,1.6,16.4,56.5,82.2,0.673,30.2,25.9,,
2025/2/14 12:58,50,62,1.57,15.8,57.4,82,0.673,30.2,26,,
2025/2/14 12:58,48,59,1.53,15.8,58.5,81.9,0.669,30.2,26,,
2025/2/14 12:58,50,61,1.63,16.5,53.6,86.6,0.673,30.2,26,,
2025/2/14 12:58,50,61,1.53,15.7,49.8,86.3,0.673,30.3,26,,
2025/2/14 12:58,49,60,1.49,15,59.7,70.9,0.673,30.2,26,,
2025/2/14 12:58,50,61,1.49,15.3,55.9,86.3,0.673,30.2,26,,
2025/2/14 12:58,48,60,1.49,15.3,49.2,89.7,0.673,30.2,26,,
2025/2/14 12:58,49,59,1.54,15.2,54.2,85.4,0.673,30.3,26,,
2025/2/14 12:58,48,59,1.55,15.5,57.5,80,0.673,30.3,26.1,,
2025/2/14 12:58,50,62,1.54,15.8,61.6,79.3,0.673,30.3,26,,
2025/2/14 12:58,50,61,1.56,16.1,61.4,82,0.673,30.3,26.1,,
2025/2/14 12:58,49,61,1.56,15.5,58.4,80.9,0.673,30.3,26.1,,
2025/2/14 12:58,50,61,1.49,14.9,57,77.1,0.676,30.3,26.1,,
2025/2/14 12:58,48,60,1.59,16.2,61.7,77.6,0.676,30.3,26.2,,
2025/2/14 12:58,50,61,1.59,15,58.5,78.5,0.674,30.3,26.1,,
2025/2/14 12:58,50,62,1.5,14.6,55.5,75.2,0.675,30.3,26.2,,
2025/2/14 12:58,49,60,1.5,15.2,58.9,84.7,0.676,30.3,26.2,,
2025/2/14 12:58,48,60,1.55,15.4,50.4,88.4,0.676,30.3,26.2,,
2025/2/14 12:58,49,61,1.54,15.4,52.4,82.1,0.676,30.3,26.2,,
2025/2/14 12:59,50,61,1.49,15.2,54.1,84.8,0.676,30.3,26.1,,
2025/2/14 12:59,49,60,1.49,15.3,54.8,86.4,0.676,30.3,26.2,,
2025/2/14 12:59,49,59,1.49,15.3,54.3,84.7,0.676,30.3,26.2,,
2025/2/14 12:59,48,58,1.56,15.4,54.7,81.6,0.676,30.3,26.2,,
2025/2/14 12:59,48,58,1.53,15.2,58.4,79.5,0.676,30.3,26.2,,
2025/2/14 12:59,49,60,1.49,15.2,58.4,83.5,0.676,30.3,26.2,,
2025/2/14 12:59,50,60,1.56,15.6,59,85,0.676,30.3,26.1,,
2025/2/14 12:59,51,61,1.56,15.5,68,70.5,0.676,30.3,26.2,,
2025/2/14 12:59,51,61,1.58,16,59.7,79.2,0.676,30.3,26.2,,
2025/2/14 12:59,50,60,1.55,15.5,57,81.8,0.677,30.3,26.1,,
2025/2/14 12:59,49,60,1.48,14.8,55.3,85.1,0.679,30.3,26.2,,
2025/2/14 12:59,49,60,1.43,14.9,55.3,89.8,0.679,30.3,26.2,,
2025/2/14 12:59,50,61,1.54,15.9,60.1,83.8,0.679,30.3,26.2,,
2025/2/14 12:59,50,61,1.56,16.1,60.6,79.5,0.679,30.3,26.1,,
2025/2/14 12:59,49,61,1.59,16.2,55.2,84.6,0.679,30.3,26.2,,
2025/2/14 12:59,47,59,1.56,15.7,54.5,88,0.679,30.4,26.2,,
2025/2/14 12:59,48,60,1.56,15,56.1,83.4,0.679,30.4,26.2,,
2025/2/14 12:59,48,60,1.49,15.6,65.1,79.5,0.679,30.4,26.2,,
2025/2/14 12:59,48,59,1.49,15.2,62.7,72.2,0.679,30.4,26.2,,
2025/2/14 12:59,48,58,1.51,15.3,61,76.8,0.679,30.4,26.2,,
2025/2/14 13:00,47,57,1.55,15.5,56.6,81.9,0.68,30.4,26.2,,
2025/2/14 13:00,46,56,1.56,15.5,58.6,77,0.683,30.4,26.1,,
2025/2/14 13:00,48,58,1.56,15.4,64.5,75.9,0.683,30.4,26.2,,
2025/2/14 13:00,47,58,1.57,15.6,63,79.9,0.683,30.4,26.2,,
2025/2/14 13:00,48,59,1.59,15.7,56.4,79,0.683,30.4,26.2,,
2025/2/14 13:00,47,57,1.52,15.4,56.6,79.1,0.683,30.4,26.2,,
2025/2/14 13:00,47,57,1.52,15.4,56.2,90.4,0.683,30.4,26.2,,
2025/2/14 13:00,48,59,1.63,16.1,47.1,84.7,0.683,30.4,26.2,,
2025/2/14 13:00,48,58,1.54,15.4,46.2,87,0.683,30.4,26.1,,
2025/2/14 13:00,47,57,1.49,15.1,46.5,88,0.683,30.4,26.1,,
2025/2/14 13:00,47,57,1.58,15.6,48.1,90.2,0.683,30.4,26.1,,
2025/2/14 13:00,47,57,1.6,15.9,55.1,84.5,0.683,30.4,26.1,,
2025/2/14 13:00,46,56,1.55,15.4,52.5,82.7,0.684,30.4,26.1,,
2025/2/14 13:00,45,56,1.52,15.1,50.2,86.6,0.685,30.4,26.1,,
2025/2/14 13:00,46,57,1.52,15.4,52.5,88.3,0.683,30.4,26.1,,
2025/2/14 13:00,46,57,1.63,15.9,55.7,82.6,0.686,30.4,26.1,,
2025/2/14 13:00,46,56,1.56,15.4,58.2,77.5,0.686,30.4,26.1,,
2025/2/14 13:00,48,58,1.52,15.4,68,81.7,0.686,30.4,26,,
2025/2/14 13:00,48,58,1.55,15.7,57.2,80.5,0.686,30.4,26.1,,
2025/2/14 13:00,47,57,1.56,15.8,55.7,76.7,0.686,30.4,26,,
2025/2/14 13:01,46,56,1.63,16.1,54,85.4,0.686,30.4,26,,
2025/2/14 13:01,47,57,1.64,16.2,48.2,85.2,0.686,30.4,26,,
2025/2/14 13:01,48,59,1.64,16.1,40.2,96.4,0.686,30.4,26,,
2025/2/14 13:01,48,59,1.66,16.2,47.5,96.4,0.686,30.5,25.9,,
2025/2/14 13:01,48,59,1.62,16.1,55.7,87.4,0.686,30.4,25.9,,
2025/2/14 13:01,48,60,1.52,15.3,58.9,81.7,0.686,30.5,25.9,,
2025/2/14 13:01,52,61,1.63,15.9,48.1,94.4,0.686,30.5,25.9,,
2025/2/14 13:01,52,62,1.56,15.5,47.6,90.9,0.686,30.5,25.9,,
2025/2/14 13:01,51,61,1.56,16,55.7,85.6,0.686,30.5,25.9,,
2025/2/14 13:01,53,63,1.56,15.7,55.1,81.4,0.686,30.5,25.9,,
2025/2/14 13:01,53,64,1.56,15.5,60.3,78.9,0.688,30.5,25.9,,
2025/2/14 13:01,51,63,1.6,15.3,56.2,87.3,0.689,30.5,25.9,,
2025/2/14 13:01,53,63,1.61,15.7,55.6,81.7,0.689,30.5,25.9,,
2025/2/14 13:01,54,64,1.59,16,54.7,84.7,0.689,30.5,25.9,,
2025/2/14 13:01,54,64,1.6,16.1,58.3,85.4,0.689,30.5,25.8,,
2025/2/14 13:01,53,63,1.63,16.2,59.5,83.3,0.689,30.5,25.8,,
2025/2/14 13:01,53,62,1.66,16.5,55.5,85.1,0.689,30.5,25.9,,
2025/2/14 13:01,54,63,1.59,15.3,50.2,86.2,0.689,30.5,25.8,,
2025/2/14 13:01,53,63,1.69,16.2,50,93.3,0.689,30.5,25.8,,
2025/2/14 13:01,52,63,1.59,15.7,51.1,88.4,0.689,30.6,25.8,,
2025/2/14 13:02,53,63,1.59,15.6,46.1,93.7,0.689,30.6,25.7,,
2025/2/14 13:02,51,62,1.61,15.9,41.4,93.9,0.689,30.5,25.6,,
2025/2/14 13:02,52,62,1.62,16.1,45.5,100.2,0.689,30.6,25.6,,
2025/2/14 13:02,51,62,1.64,16.6,48.2,97.4,0.689,30.6,25.6,,
2025/2/14 13:02,50,62,1.69,17,42.2,99.7,0.689,30.5,25.5,,
2025/2/14 13:02,50,62,1.75,16.9,44.4,96.9,0.689,30.6,25.5,,
2025/2/14 13:02,51,61,1.73,16.5,47.9,93.5,0.689,30.6,25.4,,
2025/2/14 13:02,50,62,1.59,15.8,47.1,99.1,0.689,30.6,25.4,,
2025/2/14 13:02,49,60,1.59,16.5,46.1,100.1,0.689,30.6,25.4,,
2025/2/14 13:02,51,62,1.66,16.3,56.1,85.4,0.689,30.6,25.4,,
2025/2/14 13:02,55,65,1.7,16.4,58.2,84.1,0.689,30.6,25.4,,
2025/2/14 13:02,53,62,1.7,16.3,65.3,79,0.689,30.6,25.4,,
2025/2/14 13:02,50,62,1.72,16.2,49.9,89.1,0.689,30.6,25.3,,
2025/2/14 13:02,48,59,1.68,16.3,52.4,86.8,0.689,30.6,25.4,,
2025/2/14 13:02,46,58,1.65,16.2,53,81.8,0.689,30.6,25.4,,
2025/2/14 13:02,47,59,1.65,16.1,61,75.7,0.689,30.6,25.4,,
2025/2/14 13:02,49,61,1.67,16.1,65.5,78.3,0.689,30.6,25.4,,
2025/2/14 13:02,53,62,1.62,16,63.3,81.4,0.692,30.6,25.4,,
2025/2/14 13:02,57,65,1.55,16.8,58.8,82.4,0.689,30.6,25.4,,
2025/2/14 13:02,59,67,1.55,15.6,63.4,77.8,0.692,30.7,25.4,,
2025/2/14 13:03,58,67,1.62,15.9,64.4,83.4,0.692,30.6,25.5,,
2025/2/14 13:03,56,65,1.69,16,55.6,87.9,0.692,30.6,25.5,,
2025/2/14 13:03,54,64,1.75,16.5,54.9,84.6,0.692,30.7,25.5,,
2025/2/14 13:03,54,65,1.74,16.3,57.4,84.5,0.692,30.6,25.5,,
2025/2/14 13:03,53,65,1.74,16.4,56.6,81.9,0.692,30.6,25.5,,
2025/2/14 13:03,52,63,1.77,16.7,61.5,77.6,0.693,30.7,25.5,,
2025/2/14 13:03,51,62,1.78,16.9,60.9,80.7,0.696,30.7,25.5,,
2025/2/14 13:03,50,62,1.76,16.7,62.5,82.1,0.696,30.7,25.5,,
2025/2/14 13:03,49,60,1.83,17.4,67.8,77.2,0.696,30.7,25.5,,
2025/2/14 13:03,48,59,1.8,17.7,64.6,74.9,0.696,30.7,25.6,,
2025/2/14 13:03,48,59,1.8,17.1,62.3,84.4,0.696,30.7,25.5,,
2025/2/14 13:03,48,59,1.8,16.6,66.3,81.6,0.696,30.7,25.6,,
2025/2/14 13:03,47,58,1.82,17.2,60.5,87.1,0.698,30.7,25.6,,
2025/2/14 13:03,48,59,1.83,17.4,59.4,86,0.699,30.7,25.6,,
2025/2/14 13:03,47,58,1.83,17.3,57.3,87.6,0.699,30.7,25.6,,
2025/2/14 13:03,48,59,1.85,17.4,56.6,87.7,0.699,30.7,25.6,,
2025/2/14 13:03,48,60,1.91,17.9,50.5,91.6,0.699,30.7,25.6,,
2025/2/14 13:03,47,59,1.93,18,49.5,90.4,0.699,30.7,25.6,,
2025/2/14 13:03,48,59,1.93,17.6,52.2,87.7,0.699,30.7,25.6,,
2025/2/14 13:03,48,59,2,18.1,52.2,87.6,0.699,30.7,25.6,,
2025/2/14 13:04,48,60,2,18.5,58.1,85.8,0.699,30.7,25.5,,
2025/2/14 13:04,49,60,2.04,18.2,49.1,89.2,0.699,30.7,25.5,,
2025/2/14 13:04,48,59,1.99,18.5,57.4,86.7,0.699,30.7,25.5,,
2025/2/14 13:04,48,58,1.92,17.8,54.9,84.3,0.699,30.8,25.4,,
2025/2/14 13:04,47,57,1.94,18,57.2,81.1,0.7,30.7,25.4,,
2025/2/14 13:04,47,57,2,18.4,63.5,79.6,0.702,30.8,25.4,,
2025/2/14 13:04,48,58,2.09,19.1,55,87.9,0.702,30.8,25.4,,
2025/2/14 13:04,47,58,2.12,19.4,52.8,89.5,0.702,30.8,25.4,,
2025/2/14 13:04,48,58,2.07,18.7,57.8,85.4,0.702,30.8,25.4,,
2025/2/14 13:04,47,59,2.17,19.2,57.8,86.4,0.702,30.8,25.4,,
2025/2/14 13:04,48,59,2.11,18.7,58.4,88.7,0.702,30.8,25.4,,
2025/2/14 13:04,48,59,2.14,19.3,55.1,85.6,0.702,30.8,25.4,,
2025/2/14 13:04,47,58,2.14,18.7,52.9,90.9,0.705,30.8,25.4,,
2025/2/14 13:04,49,60,2.19,19.2,54.8,89.1,0.706,30.8,25.4,,
2025/2/14 13:04,49,61,2.21,19.7,59,81.3,0.703,30.8,25.4,,
2025/2/14 13:04,49,61,2.22,19.4,53.6,88.7,0.703,30.8,25.4,,
2025/2/14 13:04,50,61,2.2,19.3,57.2,86.9,0.706,30.8,25.4,,
2025/2/14 13:04,49,60,2.15,19.3,56,88.2,0.706,30.8,25.4,,
2025/2/14 13:04,48,60,2.24,19.9,58.6,85.9,0.706,30.8,25.3,,
2025/2/14 13:04,48,60,2.24,20,66.2,81.9,0.706,30.8,25.3,,
2025/2/14 13:05,49,61,2.31,20.2,62.1,86.3,0.706,30.8,25.4,,
2025/2/14 13:05,49,59,2.14,18.9,61.8,78.8,0.706,30.8,25.3,,
2025/2/14 13:05,47,57,2.16,19.2,53.2,85.4,0.706,30.8,25.3,,
2025/2/14 13:05,47,58,2.24,19.7,53.7,89.7,0.706,30.8,25.3,,
2025/2/14 13:05,47,58,2.28,19.7,63.3,82.5,0.706,30.8,25.3,,
2025/2/14 13:05,48,59,2.21,19.6,56.5,86.2,0.706,30.8,25.3,,
2025/2/14 13:05,52,62,2.2,19,55.3,89.1,0.706,30.9,25.3,,
2025/2/14 13:05,51,61,2.28,19.4,56.1,88.7,0.706,30.9,25.2,,
2025/2/14 13:05,50,61,2.34,20.2,51.3,93.1,0.706,30.9,25.2,,
2025/2/14 13:05,50,60,2.31,20.4,48.9,95.3,0.706,30.9,25.1,,
2025/2/14 13:05,51,61,2.24,19.4,49.6,92.2,0.706,30.9,25.1,,
2025/2/14 13:05,51,62,2.35,19.6,51.4,82.3,0.706,30.9,25.1,,
2025/2/14 13:05,49,60,2.42,20.2,54.2,88.1,0.706,30.9,25,,
2025/2/14 13:05,50,61,2.37,19.9,53.4,85.3,0.706,30.9,25,,
2025/2/14 13:05,49,62,2.35,20.2,55,92.2,0.706,30.9,25,,
2025/2/14 13:05,52,64,2.3,19.6,47.8,95.2,0.706,30.9,25,,
2025/2/14 13:05,53,64,2.3,19.6,51.9,92.3,0.706,30.9,24.9,,
2025/2/14 13:05,55,65,2.34,20,52.7,91.8,0.706,30.9,24.8,,
2025/2/14 13:05,55,64,2.34,20,55.7,85.4,0.706,30.9,24.8,,
2025/2/14 13:05,54,63,2.38,20.3,57.2,84.6,0.706,30.9,24.8,,
2025/2/14 13:06,55,64,2.31,19.7,54.4,93.6,0.706,30.9,24.8,,
2025/2/14 13:06,55,64,2.38,20.1,53.9,92.8,0.706,30.9,24.8,,
2025/2/14 13:06,57,65,2.38,20.2,63.9,81.6,0.706,30.9,24.7,,
2025/2/14 13:06,75,76,2.49,21.4,51,94.1,0.706,30.9,24.7,,
2025/2/14 13:06,83,85,2.43,20.4,53.7,89.7,0.706,30.9,24.7,,
2025/2/14 13:06,89,90,2.49,20.8,61.8,87.5,0.706,31,24.7,,
2025/2/14 13:06,92,94,2.49,21.1,58.4,90.6,0.706,31,24.6,,
2025/2/14 13:06,95,97,2.46,20.6,67.8,87.9,0.708,31,24.7,,
2025/2/14 13:06,97,99,2.43,20.3,66.8,82.2,0.707,31,24.6,,
2025/2/14 13:06,88,90,2.42,20.2,62.6,85,0.706,31,24.6,,
2025/2/14 13:06,78,79,2.42,20.2,63.2,87.4,0.706,31,24.6,,
2025/2/14 13:06,71,72,2.45,20.5,56.8,90.3,0.706,31,24.6,,
2025/2/14 13:06,69,72,2.5,21.1,51.8,89.6,0.706,31,24.6,,
2025/2/14 13:06,64,69,2.45,20.8,53.3,93.8,0.706,31,24.5,,
2025/2/14 13:06,63,68,2.52,21.1,60.7,88.7,0.706,31,24.5,,
2025/2/14 13:06,60,66,2.52,21.5,60.7,91.2,0.706,31,24.5,,
2025/2/14 13:06,56,64,2.49,20.8,52.2,92.5,0.706,31,24.4,,
2025/2/14 13:06,53,62,2.56,21.6,53,93.4,0.706,31,24.5,,
2025/2/14 13:06,53,62,2.52,20.8,56.9,88.9,0.706,31.1,24.4,,
2025/2/14 13:06,57,65,2.56,21.2,58.6,86.6,0.706,31.1,24.4,,
2025/2/14 13:07,57,66,2.58,21.6,57.3,84.4,0.706,31.1,24.4,,
2025/2/14 13:07,58,66,2.53,21.2,56.8,86.3,0.706,31.1,24.4,,
2025/2/14 13:07,59,66,2.51,20.7,58.1,88.5,0.706,31.1,24.4,,
2025/2/14 13:07,57,65,2.56,21,60.3,86.3,0.706,31.1,24.4,,
2025/2/14 13:07,57,65,2.63,21.9,59.2,91.2,0.706,31.1,24.4,,
2025/2/14 13:07,53,63,2.66,22.2,59.2,86.1,0.706,31.1,24.4,,
2025/2/14 13:07,53,63,2.52,20.6,64,82,0.708,31.1,24.5,,
2025/2/14 13:07,51,61,2.57,21.5,56.4,87.8,0.709,31.1,24.4,,
2025/2/14 13:07,51,61,2.59,21.2,64.6,88.3,0.709,31.1,24.4,,
2025/2/14 13:07,51,61,2.59,21.3,61.6,88.8,0.709,31.1,24.4,,
2025/2/14 13:07,53,63,2.63,21.1,59.8,84.6,0.709,31.1,24.4,,
2025/2/14 13:07,52,63,2.73,21.9,64.3,85.2,0.709,31.1,24.4,,
2025/2/14 13:07,54,63,2.78,22.5,60.2,86,0.709,31.1,24.4,,
2025/2/14 13:07,57,66,2.74,21.7,56.1,83.8,0.709,31.1,24.4,,
2025/2/14 13:07,62,69,2.76,22.3,58.4,87.7,0.709,31.1,24.4,,
2025/2/14 13:07,71,74,2.84,23.3,64,80.2,0.712,31.1,24.4,,
2025/2/14 13:07,77,81,2.94,23.1,58.1,86.2,0.712,31.1,24.4,,
2025/2/14 13:07,84,88,2.98,23.3,60.4,84.6,0.712,31.2,24.4,,
2025/2/14 13:07,90,95,3.07,24.2,56.4,91.7,0.715,31.2,24.5,,
2025/2/14 13:07,90,92,3.14,24.3,59.4,94.2,0.716,31.2,24.4,,
2025/2/14 13:08,82,83,3.16,24.4,55.3,93.2,0.716,31.2,24.4,,
2025/2/14 13:08,79,81,3.2,24.7,54.8,88.7,0.716,31.2,24.4,,
2025/2/14 13:08,78,81,3.24,25.2,53.1,91.6,0.715,31.2,24.3,,
2025/2/14 13:08,76,79,3.29,25.3,54.3,91.6,0.712,31.2,24.3,,
2025/2/14 13:08,73,76,3.25,24.9,57.7,83,0.716,31.2,24.3,,
2025/2/14 13:08,70,73,3.29,26,52.1,92.4,0.712,31.2,24.3,,
2025/2/14 13:08,66,69,3.36,25.7,48.4,99.1,0.712,31.2,24.2,,
2025/2/14 13:08,65,69,3.41,26.1,50.1,93,0.712,31.2,24.2,,
2025/2/14 13:08,65,70,3.41,26.1,50.2,97.8,0.712,31.2,24.2,,
2025/2/14 13:08,61,67,3.42,25.9,58.7,89.9,0.712,31.2,24.1,,
2025/2/14 13:08,57,65,3.43,25.4,53.3,90.7,0.712,31.2,24,,
2025/2/14 13:08,54,64,3.41,25.4,51.3,89.7,0.712,31.2,24,,
2025/2/14 13:08,53,62,3.38,25.6,51.2,94.7,0.712,31.2,24,,
2025/2/14 13:08,53,62,3.43,26.2,49.4,102,0.712,31.3,23.9,,
2025/2/14 13:08,51,61,3.43,26.1,44.6,103.1,0.712,31.2,23.9,,
2025/2/14 13:08,52,61,3.5,26.5,48.2,97.3,0.712,31.3,23.8,,
2025/2/14 13:08,52,61,3.54,27.1,54.7,91,0.712,31.3,23.8,,
